filmeId,nota_media,Horror,Crime,Children,Thriller,Film-Noir,Documentary,Fantasy,Mystery,Comedy,Drama,Musical,Adventure,Romance,War,Animation,IMAX,Action,Western,Sci-Fi,class
25927,3.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25940,3.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
25952,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25962,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
25996,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
25999,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
26791,1.5,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
26965,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
31030,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
31083,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
31260,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
31694,3.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
31903,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
34359,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
35015,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
42740,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
43333,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
44511,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48741,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
49666,3.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10
50160,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
50514,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
53921,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
55071,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
55687,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
56563,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3720,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4454,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,7
4557,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4725,3.625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5069,3.25,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,7
5348,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
6148,2.833333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
7335,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8126,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
27537,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3
31660,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3
42422,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3
68945,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,5
72308,4.25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,5
78746,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
82242,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
2362,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
3428,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4111,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
4410,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
4831,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
5197,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
5365,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
5389,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7
5448,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7
5651,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,7
5773,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
6436,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
6853,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8131,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
27830,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
32294,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
36477,4.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
37844,2.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
43914,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
44197,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
47646,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
2068,2.75,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7
6320,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8268,4.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2483,3.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
8632,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
27370,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
31617,3.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,3
36397,1.5,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3
68522,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
72554,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
88448,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
89586,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
90863,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
91890,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
93723,2.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9
94810,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9
95939,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
96283,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
97665,2.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9
99087,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9
100068,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
101765,4.25,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9
105325,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
109941,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9
109971,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
112316,2.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9
115065,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9
4759,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
5786,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
8593,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
71268,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
93320,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
26900,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
40597,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
54796,3.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,10
72874,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
73501,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
77881,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
79299,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
79536,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80454,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
80551,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
84553,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
86000,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
87413,1.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
91488,3.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
92730,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
94130,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
50954,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10
78160,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
78544,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
180231,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
103,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
467,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
876,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
1170,2.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,7
73290,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
140523,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
131739,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6
56286,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
449,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1824,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1910,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
7455,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
32914,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
46231,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
79798,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
6596,3.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
6927,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
68269,4.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
5613,3.8333333333333335,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7
26958,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
50796,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10
65193,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10
74677,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80834,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
82088,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
84847,2.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5
89678,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
90809,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
91266,2.5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5
91337,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
93134,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
93988,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
94799,3.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,9
95193,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9
110781,2.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,9
117133,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
126142,4.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
129229,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6
130073,4.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6
136838,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
136840,3.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6
34148,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
6145,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1335,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
1978,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2878,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3294,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4202,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
5041,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
5189,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
5704,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
5797,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
6746,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6821,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
7477,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7730,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
7891,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
8894,1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
26198,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
31150,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3
38583,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
40478,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
62586,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
124484,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
135216,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6
136958,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141994,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
149330,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
158830,2.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
159510,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
160571,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
167538,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
168358,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
180263,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
182727,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
184931,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8
184987,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8
185033,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
185473,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
186587,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8
187031,3.25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,8
188797,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
4646,1.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8772,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
26761,3.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
83270,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
88267,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
91414,0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
93740,1.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,9
96471,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
96518,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
96520,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
97194,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
107780,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
121099,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
144352,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
152037,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
160422,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
162590,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
165489,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7266,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
32469,4.5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
27006,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
27369,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
66544,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10
79006,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
120130,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9
8264,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
91869,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
96150,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
98122,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
106889,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
120807,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
127164,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
134248,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
146682,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
148667,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
159849,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
163653,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
164540,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
39516,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
135198,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
176413,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
176415,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
2742,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
3673,4.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
3674,4.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7
4445,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7
5560,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
4284,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
125914,3.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6
27251,2.75,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
36289,4.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
51024,3.1666666666666665,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,10
53138,3.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10
53140,3.75,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,10
58297,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10
64695,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10
69805,3.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5
73804,4.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5
76743,3.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5
83480,3.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5
85179,3.8333333333333335,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5
85261,3.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,5
91353,3.75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5
112580,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
116529,3.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,9
116668,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9
116724,4.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,9
128542,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
134775,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6
135885,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
144734,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
150993,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
164367,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
2573,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
55946,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10
121129,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
2107,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
626,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1986,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1990,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3626,3.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
3939,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3940,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3941,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3942,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3958,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1477,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
168712,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8
142056,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6
167296,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
1825,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
5059,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5513,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
7457,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
43684,4.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
61257,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2820,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
633,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
