,filmeId,nota_media,Horror,Crime,Children,Thriller,Film-Noir,Documentary,Fantasy,Mystery,Comedy,Drama,Musical,Adventure,Romance,War,Animation,IMAX,Action,Western,Sci-Fi,class
8276,6031,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8277,6042,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8278,6090,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8279,6101,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
8280,6163,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
8281,6178,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8282,6181,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
8283,6201,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8284,6225,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8285,6228,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8286,6232,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
8287,6245,3.5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,7
8288,6273,3.5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7
8289,6289,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
8290,6336,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8291,6357,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
8292,6376,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8293,6382,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8294,6390,3.5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,7
8295,6400,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8296,6407,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8297,6422,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7
8298,6434,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
8299,6454,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8300,6477,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8301,6515,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8302,6527,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
8303,6545,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8304,6581,2.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7
8305,6584,3.1666666666666665,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
8306,6592,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8307,6603,2.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8308,6609,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8309,6614,2.6666666666666665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8310,6660,3.5,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,7
8311,6667,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8312,6732,3.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
8313,6768,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8314,6770,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8315,6772,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8316,6788,2.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
8317,6837,3.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
8318,6909,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8319,6911,3.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7
8320,6912,3.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
8321,6948,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8322,6962,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8323,6965,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8324,6970,3.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8325,6982,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
8326,6984,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8327,6990,3.5,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,7
8328,7012,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
8329,7019,2.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8330,7049,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
8331,7051,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8332,7052,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8333,7053,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
8334,7055,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
8335,7057,3.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7
8336,7058,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8337,7059,3.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8338,7061,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8339,7062,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8340,7070,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7
8341,7073,2.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
8342,7074,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8343,7075,3.5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7
8344,7079,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8345,7082,3.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8346,7083,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8347,7085,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8348,7086,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8349,7092,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8350,7093,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8351,7141,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8352,7167,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8353,7177,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8354,7190,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8355,7211,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8356,7212,4.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8357,7217,4.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8358,7219,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8359,7223,2.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
8360,7326,3.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8361,7357,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8362,7382,4.25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
8363,7414,2.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8364,7479,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8365,7560,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
8366,7572,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8367,7579,3.6666666666666665,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
8368,7584,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8369,7618,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8370,7702,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8371,7705,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8372,7713,4.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8373,7714,4.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7
8374,7716,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8375,7727,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8376,7772,3.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8377,7789,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8378,7822,3.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7
8379,7826,3.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8380,7831,3.5,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7
8381,7832,3.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
8382,7833,3.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
8383,7835,3.5,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,7
8384,7839,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8385,7840,3.1666666666666665,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7
8386,7882,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8387,7883,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8388,7888,4.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
8389,7896,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7
8390,7900,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
8391,7944,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8392,8019,4.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
8393,8057,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8394,8094,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
8395,8125,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8396,8153,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8397,8167,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7
8398,8191,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8399,8232,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8400,8275,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8401,8293,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8402,8302,3.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
8403,8331,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8404,8336,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8405,8338,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8406,8375,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8407,8382,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8408,8385,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8409,8410,3.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8410,8424,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8411,8446,2.5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,7
8412,8450,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
8413,8451,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8414,8458,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8415,8459,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8416,8461,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
8417,8462,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8418,8463,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8419,8465,3.5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8420,8481,3.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,7
8421,8482,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
8422,8487,3.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
8423,8492,3.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
8424,8502,3.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7
8425,8518,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8426,8521,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8427,8534,3.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
8428,8575,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8429,8591,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7
8430,8611,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8431,8617,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8432,8650,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8433,8684,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
8434,8711,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8435,8712,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8436,8714,2.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
8437,8730,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7
8438,8753,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8439,8754,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8440,8771,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
8441,8773,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
8442,8774,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
8443,8778,3.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
8444,8809,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8445,8813,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8446,8875,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8447,8920,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8448,8921,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8449,8938,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8450,8943,1.75,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,7
8451,8955,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8452,8979,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8453,8987,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8454,8989,3.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
8455,25752,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8456,25753,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8457,25757,4.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
8458,25769,4.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
8459,25795,3.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
8460,25826,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
8461,25850,3.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
8462,25865,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8463,25870,3.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
8464,25927,3.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8465,25940,3.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
8466,25952,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
8467,25962,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
8468,25996,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
8469,25999,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8470,26791,1.5,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
8471,26965,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8472,31030,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8473,31083,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
8474,31260,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8475,31694,3.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
8476,31903,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
8477,34359,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8478,35015,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
8479,42740,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8480,43333,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
8481,44511,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8482,48741,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8483,49666,3.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10
8484,50160,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
8485,50514,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
8486,53921,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
8487,55071,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8488,55687,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8489,56563,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8490,3720,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8491,4454,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,7
8492,4557,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8493,4725,3.625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8494,5069,3.25,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,7
8495,5348,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8496,6148,2.833333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8497,7335,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8498,8126,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8499,27537,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3
8500,31660,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3
8501,42422,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3
8502,68945,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,5
8503,72308,4.25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,5
8504,78746,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8505,82242,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
8506,2362,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8507,3428,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8508,4111,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
8509,4410,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
8510,4831,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
8511,5197,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8512,5365,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
8513,5389,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7
8514,5448,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7
8515,5651,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,7
8516,5773,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8517,6436,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8518,6853,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8519,8131,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
8520,27830,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8521,32294,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8522,36477,4.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
8523,37844,2.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
8524,43914,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8525,44197,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
8526,47646,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
8527,2068,2.75,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7
8528,6320,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8529,8268,4.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
8530,2483,3.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
8531,8632,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
8532,27370,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8533,31617,3.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,3
8534,36397,1.5,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3
8535,68522,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8536,72554,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
8537,88448,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
8538,89586,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
8539,90863,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8540,91890,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
8541,93723,2.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9
8542,94810,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9
8543,95939,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
8544,96283,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
8545,97665,2.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9
8546,99087,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9
8547,100068,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
8548,101765,4.25,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9
8549,105325,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
8550,109941,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9
8551,109971,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
8552,112316,2.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9
